Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,artist,bpm,genre,is_hit,artist_name
,,,,Ogum,,187059.0,,0.429,0.698,,-8.635,,0.0826,0.312,1.74e-05,0.142,0.481,,,,Big Up,89.971,mpb,0.0,
,,,,Brilho de Leão,,186431.0,,0.744,0.611,,-8.138,,0.0356,0.143,2.39e-06,0.136,0.66,,,,Rosa Neon,110.983,mpb,0.0,
,,,,Vem Andar Comigo - Acústico,,274539.0,,0.464,0.284,,-14.977,,0.0307,0.778,0.0,0.695,0.458,,,,Jota Quest,147.137,mpb,0.0,
,,,,Não Sou Mais Disso / Tristeza - Ao Vivo,,122942.0,,0.388,0.807,,-6.576,,0.0576,0.66,0.0,0.92,0.843,,,,Diogo Nogueira,120.671,mpb,0.0,
,,,,De Sampa a São Luis - Ao vivo,,301986.0,,0.549,0.478,,-13.805,,0.0406,0.771,0.00233,0.695,0.591,,,,Jorge Aragão,93.855,mpb,0.0,
,,,,Flor Do Vidigal,,227325.0,,0.68,0.641,,-9.212,,0.0281,0.758,1.3e-05,0.104,0.398,,,,Almir Sater;Renato Teixeira,122.047,mpb,0.0,
,,,,Sambinha da Fralda Molhada,,178098.0,,0.725,0.613,,-9.739,,0.0961,0.671,3.04e-05,0.0506,0.499,,,,Palavra Cantada,103.039,mpb,0.0,
,,,,Calor da Rua,,201360.0,,0.632,0.593,,-6.473,,0.032,0.302,0.51,0.175,0.799,,,,"Francisco, el Hombre",100.545,mpb,0.0,
,,,,Amar Alguém,,183693.0,,0.333,0.259,,-11.26,,0.0409,0.963,2.13e-05,0.0736,0.183,,,,Marisa Monte,77.396,mpb,0.0,
,,,,Fingi na Hora Rir,,250800.0,,0.527,0.543,,-8.417,,0.0341,0.0206,0.00174,0.0727,0.112,,,,Los Hermanos,142.533,mpb,0.0,
,,,,Por Onde Andei - Ao Vivo,,289160.0,,0.401,0.33,,-9.681,,0.0304,0.86,3.31e-06,0.743,0.332,,,,Nando Reis,138.711,mpb,0.0,
,,,,Tocando Em Frente,,243764.0,,0.292,0.45,,-10.93,,0.044,0.747,0.00378,0.0939,0.467,,,,Renato Teixeira;Raimundo Fagner;Almir Sater,201.54,mpb,0.0,
,,,,Vela Aberta,,252013.0,,0.572,0.745,,-8.642,,0.0444,0.0895,8.64e-06,0.147,0.855,,,,Walter Franco,138.329,mpb,0.0,
,,,,O Vento e o Tempo,,232066.0,,0.547,0.563,,-7.763,,0.0349,0.719,0.00355,0.116,0.605,,,,Almir Sater,117.526,mpb,0.0,
,,,,Amor Meu Grande Amor,,212840.0,,0.437,0.607,,-3.562,,0.0308,0.323,0.0,0.389,0.36,,,,Angela Ro Ro;Frejat,95.836,mpb,0.0,
,,,,"Me Leva - Ao Vivo Em Vivo Rio,Brasil/2010",,299746.0,,0.547,0.674,,-9.584,,0.0394,0.407,0.00115,0.715,0.503,,,,Diogo Nogueira,160.123,mpb,0.0,
,,,,Tímida,,237106.0,,0.571,0.572,,-10.482,,0.0297,0.655,0.0,0.194,0.879,,,,Roupa Nova,75.105,mpb,0.0,
,,,,Esperando aviões - Ao vivo,,270186.0,,0.447,0.257,,-10.679,,0.0316,0.911,0.0,0.706,0.102,,,,Vander Lee,119.405,mpb,0.0,
,,,,Cara Valente - Ao Vivo Na Lapa,,280508.0,,0.603,0.839,,-7.021,,0.0519,0.442,4.16e-06,0.871,0.611,,,,Maria Rita,89.369,mpb,0.0,
,,,,Ando Só,,234506.0,,0.55,0.906,,-6.611,,0.038,0.00417,1.77e-05,0.439,0.664,,,,Engenheiros Do Hawaii,109.536,mpb,0.0,
,,,,Nada por Mim,,103413.0,,0.433,0.225,,-12.011,,0.0537,0.882,0.00125,0.127,0.509,,,,Herbert Vianna,87.886,mpb,0.0,
,,,,Sete Desejos - Ao Vivo,,244586.0,,0.427,0.564,,-10.231,,0.0324,0.558,0.00189,0.797,0.474,,,,Alceu Valença;Orquestra Ouro Preto,102.119,mpb,0.0,
,,,,Do Jeito Que A Vida Quer/Como Dizia O Mestre - Live,,366760.0,,0.434,0.777,,-9.252,,0.103,0.538,0.0,0.935,0.405,,,,Benito Di Paula,103.038,mpb,0.0,
,,,,"Mulher Nova, Bonita e Carinhosa Faz o Homem Gemer Sem Sentir Dor",,355760.0,,0.477,0.437,,-12.441,,0.0406,0.46,0.0,0.0962,0.248,,,,Amelinha,103.162,mpb,0.0,
,,,,Eu Sou De Lá,,341960.0,,0.645,0.469,,-6.538,,0.0355,0.809,0.0,0.174,0.258,,,,Fafá de Belém,100.626,mpb,1.0,
,,,,Linda,,175270.0,,0.778,0.714,,-4.332,,0.101,0.031,1.66e-06,0.0554,0.681,,,,"Projota, ANAVITÓRIA",145.843,mpb,0.0,
,,,,Tudo que sonhamos,,149666.0,,0.704,0.492,,-6.79,,0.0317,0.63,0.0,0.155,0.398,,,,"UM44K, Luan Otten",114.989,mpb,0.0,
,,,,Tarada - Ao Vivo,,199552.0,,0.716,0.898,,-2.967,,0.142,0.79,0.0,0.977,0.634,,,,"Leo Santana, Ivete Sangalo, L7NNON",110.009,mpb,1.0,
,,,,Hoje Lembrei Do Teu Amor,,243607.0,,0.689,0.531,,-9.669,,0.056,0.269,1.25e-05,0.14,0.685,,,,TIAGO IORC,139.923,mpb,1.0,
,,,,Deixa (feat. Ana Gabriela),,176025.0,,0.554,0.326,,-8.223,,0.0599,0.822,0.0,0.193,0.331,,,,"Lagum, Ana Gabriela",81.998,mpb,0.0,
,,,,Ana Maria,,155069.0,,0.671,0.704,,-7.201,,0.403,0.409,0.0,0.0914,0.691,,,,"Luísa Sonza, DUDA BEAT",112.93,mpb,0.0,
,,,,Um Sinal,,244070.0,,0.746,0.565,,-6.705,,0.0414,0.18,0.0,0.0962,0.38,,,,"Ivete Sangalo, Melim",99.923,mpb,0.0,
,,,,Deitada Nessa Cama,,246055.0,,0.554,0.377,,-9.712,,0.0302,0.182,0.0,0.103,0.311,,,,TIAGO IORC,113.75,mpb,1.0,
,,,,Algo Parecido,,225140.0,,0.55,0.637,,-6.913,,0.0268,0.511,0.0,0.123,0.652,,,,Skank,167.908,mpb,1.0,
,,,,Falso amor,,207107.0,,0.635,0.614,,-6.259,,0.0321,0.302,0.0,0.121,0.229,,,,"UM44K, Luan Otten, Ferrugem",139.951,mpb,1.0,
,,,,Cida,,186000.0,,0.586,0.264,,-12.856,,0.0616,0.71,0.0,0.0936,0.21,,,,"Agnes Nunes, Xamã",80.162,mpb,0.0,
,,,,Singular,,206109.0,,0.744,0.303,,-10.464,,0.0341,0.684,2.09e-06,0.109,0.306,,,,ANAVITÓRIA,119.713,mpb,1.0,
,,,,Andar Sozinho (feat. Jão),,180213.0,,0.785,0.439,,-8.223,,0.0374,0.176,0.0,0.335,0.437,,,,"Lagum, Jão",130.021,mpb,0.0,
,,,,Lágrimas,,177273.0,,0.622,0.287,,-12.578,,0.147,0.899,0.000962,0.104,0.27,,,,"Baco Exu do Blues, Gal Costa",87.798,mpb,1.0,
,,,,Fica Tudo Bem,,167250.0,,0.867,0.153,,-12.97,,0.0732,0.9,0.00172,0.122,0.813,,,,"Silva, Anitta",120.023,mpb,0.0,
,,,,Eu Feat. Você,,185125.0,,0.654,0.453,,-9.522,,0.046,0.593,0.0,0.109,0.493,,,,Melim,100.053,mpb,1.0,
,,,,Nessa Paz Eu Vou,,212467.0,,0.703,0.298,,-11.828,,0.0581,0.563,0.0,0.0994,0.418,,,,TIAGO IORC,132.811,mpb,1.0,
,,,,Voltei Recife,,163907.0,,0.618,0.919,,-4.082,,0.188,0.253,0.0,0.0343,0.87,,,,Alceu Valença,156.66,mpb,1.0,
,,,,Amores Imperfeitos,,204533.0,,0.561,0.445,,-7.625,,0.0278,0.822,4.71e-06,0.127,0.247,,,,ANAVITÓRIA,139.92,mpb,0.0,
,,,,N,,214464.0,,0.517,0.479,,-8.201,,0.028,0.718,0.0,0.115,0.546,,,,"Nando Reis, ANAVITÓRIA",149.182,mpb,0.0,
,,,,Meu mel,,200000.0,,0.658,0.783,,-3.502,,0.0859,0.451,0.0,0.336,0.606,,,,"Anitta, Melim",149.718,mpb,0.0,
,,,,Me Espera,,230561.0,,0.546,0.36,,-10.54,,0.0279,0.237,0.000648,0.101,0.206,,,,"Sandy, TIAGO IORC",105.022,mpb,1.0,
,,,,Nossa música,,239643.0,,0.592,0.387,,-9.567,,0.0407,0.853,0.0,0.107,0.7,,,,UM44K,125.638,mpb,0.0,
,,,,Flamingos,,237899.0,,0.437,0.566,,-5.093,,0.229,0.0557,0.0,0.483,0.587,,,,"Baco Exu do Blues, Tuyo",80.056,mpb,0.0,
,,,,Agora Eu Quero Ir,,192715.0,,0.733,0.308,,-8.488,,0.0335,0.475,3.9e-05,0.131,0.319,,,,ANAVITÓRIA,127.955,mpb,0.0,
,,,,Me Tira Pra Dançar,,223655.0,,0.722,0.63,,-9.081,,0.0788,0.321,0.000117,0.117,0.696,,,,TIAGO IORC,176.037,mpb,1.0,
,,,,Faz,,243533.0,,0.693,0.482,,-11.443,,0.0506,0.00142,0.00993,0.386,0.559,,,,TIAGO IORC,119.934,mpb,1.0,
,,,,Amei Te Ver,,257847.0,,0.772,0.588,,-7.201,,0.0314,0.0582,1.79e-06,0.335,0.668,,,,TIAGO IORC,90.034,mpb,1.0,
,,,,Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,,188253.0,,0.625,0.906,,-5.775,,0.064,0.0349,0.0,0.871,0.501,,,,"Ivete Sangalo, Leo Santana",149.859,mpb,1.0,
,,,,Só Love Na Cabeça - Ao Vivo,,200898.0,,0.552,0.871,,-6.115,,0.103,0.000973,0.0,0.657,0.643,,,,Ivete Sangalo,171.917,mpb,0.0,
,,,,Geleira do tempo,,211832.0,,0.56,0.57,,-7.855,,0.0281,0.289,0.0,0.122,0.32,,,,"ANAVITÓRIA, Jorge & Mateus",149.626,mpb,0.0,
,,,,Outrória,,178728.0,,0.628,0.468,,-9.527,,0.0299,0.481,3.18e-06,0.0973,0.439,,,,"ANAVITÓRIA, OUTROEU",99.941,mpb,1.0,
,,,,Solução - Acústico,,264258.0,,0.592,0.283,,-8.672,,0.0296,0.811,0.0,0.0903,0.56,,,,UM44K,120.787,mpb,0.0,
,,,,Eu Não Valho Nada,,197077.0,,0.724,0.479,,-6.366,,0.072,0.286,0.0,0.0981,0.433,,,,"Lagum, Cynthia Luz",130.044,mpb,1.0,
,,,,"Ai, Amor",,220567.0,,0.725,0.532,,-10.531,,0.0457,0.546,0.00131,0.0969,0.559,,,,ANAVITÓRIA,103.94,mpb,1.0,
,,,,Fica,,184267.0,,0.493,0.509,,-6.461,,0.0367,0.469,0.0,0.093,0.522,,,,"ANAVITÓRIA, Matheus & Kauan",188.399,mpb,0.0,
,,,,Grupo bom,,179426.0,,0.795,0.474,,-7.989,,0.0439,0.704,0.0,0.107,0.682,,,,"UM44K, Luan Otten",121.913,mpb,0.0,
,,,,Pulando na pipoca,,181000.0,,0.554,0.953,,-1.1,,0.32,0.386,0.0,0.0406,0.775,,,,"LUDMILLA, Ivete Sangalo",174.736,mpb,1.0,
,,,,Perdoa,,222041.0,,0.676,0.41,,-10.014,,0.0734,0.722,0.0,0.144,0.62,,,,ANAVITÓRIA,149.948,mpb,0.0,
,,,,Cria Da Ivete - Ao Vivo,,237798.0,,0.766,0.918,,-5.447,,0.164,0.116,1.02e-06,0.305,0.842,,,,Ivete Sangalo,135.958,mpb,0.0,
,,,,Me conta da tua janela,,202008.0,,0.394,0.137,,-12.997,,0.0342,0.954,3.74e-06,0.112,0.132,,,,ANAVITÓRIA,120.584,mpb,1.0,
,,,,Canção De Hotel,,168681.0,,0.705,0.365,,-11.316,,0.0515,0.659,0.000161,0.0976,0.397,,,,ANAVITÓRIA,159.799,mpb,1.0,
,,,,Estaca Zero,,166110.0,,0.639,0.746,,-7.173,,0.0331,0.757,1.71e-06,0.204,0.845,,,,"Luan Santana, Ivete Sangalo",165.042,mpb,0.0,
,,,,"Amarelo, azul e branco",,201453.0,,0.589,0.542,,-8.359,,0.0746,0.125,3.31e-05,0.0883,0.327,,,,"ANAVITÓRIA, Rita Lee",100.884,mpb,1.0,
,,,,Você mentiu,,179268.0,,0.809,0.328,,-11.966,,0.0351,0.648,1.51e-05,0.107,0.304,,,,"Anitta, Caetano Veloso",82.01,mpb,0.0,
,,,,Avisa Que Eu Cheguei - Ao Vivo,,175761.0,,0.669,0.912,,-2.729,,0.121,0.126,0.0,0.348,0.676,,,,"Naiara Azevedo, Ivete Sangalo",92.298,mpb,1.0,
,,,,Hino do Galo,,214601.0,,0.538,0.779,,-7.015,,0.15,0.317,0.0,0.0447,0.916,,,,Alceu Valença,104.831,mpb,1.0,
,,,,A Gente Junto,,218032.0,,0.762,0.208,,-14.136,,0.0386,0.894,0.0052,0.109,0.43,,,,ANAVITÓRIA,119.891,mpb,1.0,
,,,,Meu Abrigo,,231617.0,,0.512,0.612,,-7.322,,0.0464,0.205,0.0,0.143,0.702,,,,Melim,184.016,mpb,0.0,
,,,,Minha Felicidade,,229480.0,,0.611,0.475,,-11.378,,0.0296,0.448,1.47e-06,0.177,0.439,,,,Roberta Campos,123.92,mpb,0.0,
,,,,Gelo,,149728.0,,0.542,0.563,,-7.446,,0.0958,0.242,0.0,0.109,0.897,,,,Melim,169.909,mpb,1.0,
,,,,Partilhar,,262552.0,,0.617,0.533,,-6.386,,0.0395,0.47,0.0,0.114,0.589,,,,"Rubel, ANAVITÓRIA",123.959,mpb,1.0,
,,,,Se Tudo Acaba,,244775.0,,0.711,0.352,,-10.729,,0.0259,0.734,0.000292,0.104,0.403,,,,ANAVITÓRIA,99.968,mpb,1.0,
,,,,Pra Me Refazer,,215116.0,,0.58,0.523,,-7.362,,0.032,0.53,0.0,0.116,0.473,,,,"Sandy, ANAVITÓRIA",139.724,mpb,0.0,
,,,,Dois Corações,,182993.0,,0.511,0.142,,-11.271,,0.0308,0.891,0.0,0.108,0.222,,,,Melim,131.633,mpb,1.0,
,,,,Coisa Linda,,178719.0,,0.634,0.489,,-9.325,,0.0279,0.405,0.00819,0.097,0.202,,,,TIAGO IORC,93.969,mpb,1.0,
,,,,não passa vontade,,221763.0,,0.476,0.567,,-7.691,,0.075,0.174,6.73e-05,0.0895,0.427,,,,"ANAVITÓRIA, DUDA BEAT",172.064,mpb,0.0,
,,,,Detesto Despedidas,,174721.0,,0.801,0.663,,-9.306,,0.108,0.0857,8.53e-06,0.117,0.638,,,,Lagum,94.055,mpb,0.0,
,,,,La Belle De Jour,,268760.0,,0.644,0.404,,-12.54,,0.0348,0.159,0.000291,0.167,0.689,,,,Alceu Valença,105.062,mpb,0.0,
,,,,À Vontade,,220708.0,,0.741,0.867,,-5.643,,0.0543,0.144,0.0,0.132,0.875,,,,"Ivete Sangalo, Wesley Safadão",154.067,mpb,1.0,
,,,,Avisa Que Eu Cheguei,,175761.0,,0.755,0.913,,-3.251,,0.108,0.139,0.0,0.564,0.688,,,,"Naiara Azevedo, Ivete Sangalo",91.991,mpb,1.0,
,,,,No Meu Pé de Serra,,112760.0,,0.635,0.756,,-6.091,,0.0408,0.278,1.1e-06,0.0712,0.972,,,,Dominguinhos,164.868,mpb,0.0,
,,,,Quem Me Dera - Remix,,205497.0,,0.587,0.732,,-4.046,,0.0364,0.022,0.0,0.403,0.483,,,,"EME, Almy, Gabriel Gonti, Lorena Chaves",123.964,mpb,1.0,
,,,,Escorpião,,208966.0,,0.79,0.464,,-7.435,,0.189,0.438,0.0,0.116,0.362,,,,"Xamã, Agnes Nunes, Neo Beats, Bagua Records",115.88,mpb,1.0,
,,,,Trevo (Tu),,205468.0,,0.668,0.372,,-8.203,,0.0269,0.854,0.000172,0.163,0.246,,,,"ANAVITÓRIA, TIAGO IORC",99.808,mpb,0.0,
,,,,Cor De Marte,,191290.0,,0.721,0.281,,-8.991,,0.0342,0.706,9.86e-06,0.117,0.148,,,,ANAVITÓRIA,123.943,mpb,0.0,
,,,,Tempo Perdido,,302200.0,,0.293,0.662,,-13.076,,0.0486,0.0079,0.00112,0.271,0.221,,,,Legião Urbana,186.007,mpb,1.0,
,,,,Bilhetes,,291254.0,,0.537,0.383,,-10.979,,0.0313,0.721,2.62e-05,0.103,0.277,,,,TIAGO IORC,75.022,mpb,0.0,
,,,,Pra Você Guardei O Amor,,343813.0,,0.485,0.386,,-9.189,,0.0388,0.837,0.0,0.207,0.354,,,,"Nando Reis, Ana Cañas",91.615,mpb,0.0,
,,,,Várias Queixas,,170110.0,,0.743,0.508,,-8.024,,0.0516,0.463,0.000153,0.223,0.256,,,,Gilsons,91.002,mpb,1.0,
,,,,relicário,,245539.0,,0.431,0.26,,-12.001,,0.0382,0.84,0.00015,0.104,0.157,,,,ANAVITÓRIA,159.567,mpb,1.0,
,,,,Cheguei Pra Te Amar,,197494.0,,0.765,0.811,,-5.646,,0.0627,0.14,9.45e-06,0.0745,0.702,,,,"Ivete Sangalo, Mc Livinho",101.985,mpb,1.0,
,,,,Ouvi Dizer,,210889.0,,0.641,0.614,,-7.847,,0.0532,0.0745,0.0,0.093,0.727,,,,Melim,81.011,mpb,0.0,
,,,,Porque Eu Te Amo,,216829.0,,0.581,0.613,,-9.444,,0.0372,0.623,1.75e-05,0.212,0.214,,,,ANAVITÓRIA,90.098,mpb,0.0,
,,,,Macetando,,167787.0,,0.807,0.789,,-5.218,,0.0771,0.0582,0.0,0.722,0.806,,,,Ivete Sangalo,129.991,mpb,0.0,
,,,,Tua Caramassa,,223189.0,,0.686,0.413,,-10.264,,0.0403,0.251,0.0,0.112,0.657,,,,TIAGO IORC,93.069,mpb,1.0,
,,,,Você Não Presta,,235129.0,,0.604,0.658,,-6.596,,0.0667,0.184,1.09e-06,0.114,0.825,,,,Mallu Magalhães,168.12,mpb,1.0,
,,,,Escorpião,,208966.0,,0.78,0.463,,-7.44,,0.19,0.435,0.0,0.117,0.38,,,,"Xamã, Bagua Records, Agnes Nunes, Neo Beats",116.165,mpb,0.0,
,,,,Oi,,175973.0,,0.807,0.56,,-9.356,,0.0459,0.296,0.0,0.101,0.725,,,,Lagum,134.093,mpb,1.0,
,,,,Tropicana (Morena Tropicana),,233960.0,,0.64,0.814,,-6.701,,0.137,0.118,0.0,0.223,0.782,,,,Alceu Valença,134.221,mpb,1.0,
,,,,A Vida Nunca Cansa,,285305.0,,0.413,0.114,,-14.113,,0.0392,0.916,1.55e-06,0.103,0.0841,,,,TIAGO IORC,110.632,mpb,0.0,
,,,,Areia,,223580.0,,0.358,0.209,,-10.562,,0.0329,0.817,0.0,0.106,0.106,,,,"Sandy, Lucas Lima",87.041,mpb,0.0,
,,,,Amei Te Ver - Acústica,,254096.0,,0.743,0.515,,-6.038,,0.0319,0.21,0.0,0.137,0.396,,,,TIAGO IORC,89.98,mpb,0.0,
,,,,Deus Me Proteja,,293510.0,,0.418,0.61,,-8.828,,0.084,0.328,0.000227,0.257,0.719,,,,Chico César,156.946,mpb,0.0,
,,,,Calendário,,225737.0,,0.559,0.266,,-10.134,,0.0394,0.833,0.0,0.119,0.16,,,,ANAVITÓRIA,137.482,mpb,1.0,
,,,,Dona Cila,,211080.0,,0.583,0.251,,-10.437,,0.0303,0.683,2.41e-05,0.11,0.277,,,,Maria Gadú,87.49,mpb,1.0,
,,,,Preta,,188892.0,,0.73,0.268,,-12.682,,0.0532,0.914,0.012,0.107,0.462,,,,ANAVITÓRIA,145.031,mpb,0.0,
,,,,Pupila,,202288.0,,0.716,0.426,,-9.576,,0.128,0.401,0.0,0.11,0.434,,,,"ANAVITÓRIA, Vitor Kley",88.794,mpb,1.0,
,,,,"No Groove (Pega, Pega, Pega)",,170279.0,,0.732,0.93,,-5.495,,0.0683,0.0286,0.000451,0.0887,0.908,,,,"Ivete Sangalo, Psirico",144.979,mpb,1.0,
,,,,Apenas Mais uma de Amor,,218267.0,,0.39,0.355,,-13.509,,0.0345,0.0563,0.0,0.735,0.262,,,,Lulu Santos,165.961,mpb,1.0,
,,,,Tangerina,,231950.0,,0.685,0.446,,-9.966,,0.0452,0.121,0.00307,0.181,0.271,,,,TIAGO IORC,100.012,mpb,1.0,
,,,,AmarElo (Sample: Sujeito de Sorte - Belchior),,321493.0,,0.558,0.762,,-6.355,,0.372,0.0344,2.19e-05,0.0277,0.535,,,,"Emicida, Majur, Pabllo Vittar",172.062,mpb,0.0,
,,,,Solução,,249611.0,,0.5,0.444,,-8.437,,0.029,0.645,0.0,0.102,0.385,,,,"UM44K, Matheus & Kauan",128.928,mpb,0.0,
,,,,O Mundo Vai,,172721.0,,0.552,0.926,,-5.98,,0.166,0.0122,1.36e-05,0.289,0.674,,,,Ivete Sangalo,165.87,mpb,0.0,
,,,,Laços,,204896.0,,0.397,0.264,,-12.758,,0.0322,0.691,1.22e-06,0.0777,0.35,,,,TIAGO IORC,151.954,mpb,0.0,
,,,,Será,,177299.0,,0.752,0.57,,-6.398,,0.0751,0.24,0.0,0.325,0.519,,,,"Lagum, IZA",98.963,mpb,0.0,
,,,,4 da manhã,,216429.0,,0.794,0.474,,-6.993,,0.0387,0.66,0.0,0.112,0.857,,,,UM44K,111.971,mpb,0.0,
,,,,Anunciação,,288160.0,,0.539,0.745,,-7.854,,0.0279,0.451,0.000239,0.103,0.78,,,,Alceu Valença,99.92,mpb,0.0,
,,,,Vamo ou Bora?,,256000.0,,0.701,0.862,,-4.54,,0.0485,0.387,0.0,0.671,0.61,,,,XANDDY HARMONIA,139.896,mpb,1.0,
,,,,Dói Sem Tanto,,238813.0,,0.362,0.522,,-9.875,,0.0967,0.733,1.18e-05,0.121,0.423,,,,ANAVITÓRIA,50.7,mpb,0.0,
,,,,Queima Minha Pele,,227419.0,,0.792,0.668,,-5.174,,0.155,0.11,1.94e-06,0.173,0.322,,,,"Baco Exu do Blues, Tim Bernardes",120.021,mpb,1.0,
,,,,Sei,,227527.0,,0.34,0.0307,,-16.542,,0.043,0.871,0.000117,0.108,0.157,,,,TIAGO IORC,100.099,mpb,0.0,
,,,,também não sei de nada :D,,170404.0,,0.633,0.866,,-5.994,,0.0902,0.139,0.0,0.349,0.794,,,,"Luísa Sonza, Lulu Santos",142.528,mpb,1.0,
,,,,Cecília,,171888.0,,0.469,0.052,,-15.808,,0.0411,0.986,1.87e-05,0.0745,0.293,,,,ANAVITÓRIA,132.039,mpb,0.0,
,,,,Um Corpo no Mundo,,225000.0,,0.62,0.58,,-8.0,,0.08,0.62,0.02,0.11,0.55,,,,Luedji Luna,92.0,mpb,1.0,
,,,,Banho de Folhas,,235000.0,,0.58,0.55,,-8.5,,0.06,0.68,0.05,0.1,0.6,,,,Luedji Luna,88.0,mpb,1.0,
,,,,Cabô,,215000.0,,0.65,0.62,,-7.5,,0.07,0.55,0.01,0.12,0.65,,,,Luedji Luna,95.0,mpb,1.0,
,,,,Ain Que Saudade D'Ocê,,245000.0,,0.55,0.5,,-9.0,,0.05,0.72,0.08,0.09,0.48,,,,Luedji Luna,85.0,mpb,0.0,
,,,,Runnin' Down a Dream,,,,0.487,0.453,,-13.697,,0.0284,0.119,0.859,0.0915,0.44,,,,,147.347,,1.0,Isobel Campbell
,,,,Southern Nights,,,,0.629,0.801,,-9.903,,0.0325,0.0177,0.085,0.129,0.805,,,,,95.245,,1.0,Glen Campbell
,,,,Swing It,,,,0.315,0.963,,-4.907,,0.111,1.44e-06,0.185,0.0504,0.53,,,,,173.98,,1.0,Phil Campbell
,,,,These Old Boots,,,,0.458,0.969,,-4.253,,0.0928,6.81e-06,0.511,0.296,0.503,,,,,131.027,,1.0,Phil Campbell
,,,,Can We Talk,,,,0.658,0.711,,-7.424,,0.0425,0.0759,1.77e-05,0.0446,0.614,,,,,172.365,,1.0,Tevin Campbell
,,,,I Luh God (feat. Big Shizz),,,,0.649,0.572,,-7.455,,0.147,0.00277,9.52e-05,0.094,0.346,,,,,151.794,,0.0,Erica Campbell
,,,,Tell Me What You Want Me to Do,,,,0.609,0.551,,-7.93,,0.0291,0.0233,0.0,0.234,0.512,,,,,127.956,,0.0,Tevin Campbell
,,,,Strawberry Letter 23,,,,0.812,0.834,,-7.722,,0.0375,0.0663,0.000443,0.115,0.817,,,,,106.425,,0.0,Tevin Campbell
,,,,Gotta Get Yo' Groove On,,,,0.85,0.674,,-9.045,,0.0362,0.0517,0.00558,0.151,0.832,,,,,95.128,,0.0,Tevin Campbell
,,,,She's All That,,,,0.767,0.774,,-8.911,,0.0788,0.0272,0.0,0.293,0.622,,,,,108.014,,0.0,Tevin Campbell
,,,,I'm Ready,,,,0.684,0.687,,-6.393,,0.0228,0.0631,1.29e-05,0.0601,0.752,,,,,91.201,,1.0,Tevin Campbell
,,,,Shhh,,,,0.547,0.59,,-9.194,,0.0373,0.171,0.0,0.0391,0.442,,,,,126.11,,0.0,Tevin Campbell
,,,,Alone with You,,,,0.593,0.479,,-13.138,,0.051,0.17,9.72e-06,0.0732,0.652,,,,,155.913,,1.0,Tevin Campbell
,,,,Round and Round - Soul Mix Edit,,,,0.79,0.591,,-8.805,,0.0935,0.00335,0.00733,0.0338,0.725,,,,,107.197,,1.0,Tevin Campbell
,,,,Confused,,,,0.532,0.53,,-9.648,,0.0287,0.0514,0.0,0.136,0.295,,,,,157.815,,0.0,Tevin Campbell
,,,,Mpb Sample 1,,,,0.7722792241503332,0.5510045557662548,,-8.0,,0.05,0.3079115948696923,0.0,0.1,0.4128161569850799,,,,,94.95845218138378,,1.0,Generic Mpb
,,,,Mpb Sample 2,,,,0.5282123143866119,0.5318330775407518,,-8.0,,0.05,0.5294567790868371,0.0,0.1,0.4069207180750823,,,,,96.35648870862885,,1.0,Generic Mpb
,,,,Mpb Sample 3,,,,0.5608003253805537,0.500504649983908,,-8.0,,0.05,0.3084572773829824,0.0,0.1,0.7439790985545951,,,,,102.39261569670968,,1.0,Generic Mpb
,,,,Mpb Sample 4,,,,0.5493899373507847,0.6693382161636202,,-8.0,,0.05,0.4257322723297633,0.0,0.1,0.6171700134671843,,,,,99.1941101509884,,1.0,Generic Mpb
,,,,Mpb Sample 5,,,,0.6596216644076438,0.4991273510515094,,-8.0,,0.05,0.1908286240968617,0.0,0.1,0.7367925639462585,,,,,100.59575715915568,,1.0,Generic Mpb
,,,,Mpb Sample 6,,,,0.6450892552331793,0.5440473904750374,,-8.0,,0.05,0.5904762491580184,0.0,0.1,0.4987070469975393,,,,,88.10091814107933,,1.0,Generic Mpb
,,,,Mpb Sample 7,,,,0.8014910238707986,0.5299873737940236,,-8.0,,0.05,0.5719462886268566,0.0,0.1,0.8694854538565424,,,,,100.8629225970876,,1.0,Generic Mpb
,,,,Mpb Sample 8,,,,0.745406541456514,0.9645449414390994,,-8.0,,0.05,0.5333426693184423,0.0,0.1,0.4976896836493206,,,,,87.82399087960145,,0.0,Generic Mpb
,,,,Mpb Sample 9,,,,0.6447581048970623,0.7828774905072775,,-8.0,,0.05,0.1187348792408515,0.0,0.1,0.7560141744371793,,,,,94.5896595353622,,0.0,Generic Mpb
,,,,Mpb Sample 10,,,,0.7820987056758455,0.5581076846732713,,-8.0,,0.05,0.3752290854667491,0.0,0.1,0.7214429336434289,,,,,82.94442976547175,,0.0,Generic Mpb
,,,,Mpb Sample 11,,,,0.8856201509550328,0.3243836477551876,,-8.0,,0.05,0.3073775082177842,0.0,0.1,0.6748988576957787,,,,,101.0503443739961,,0.0,Generic Mpb
,,,,Mpb Sample 12,,,,0.7918207942194175,0.8125118775664311,,-8.0,,0.05,0.5819728918731116,0.0,0.1,0.8157749848162377,,,,,100.43853770199212,,0.0,Generic Mpb
